Geneid         	YRIERR188044  	YRIERR188104  	YRIERR188234  	GBRERR188245  	GBRERR188257  	YRIERR188273  	GBRERR188337  	GBRERR188383  	GBRERR188401  	GBRERR188428  	YRIERR188454  	YRIERR204916
NM_001282848	0	0	0	0	0	0	0	0	0	0	0	0
NM_152869	0	0	0	0	0	0	0	0	0	0	0	0
NM_001135998	0	0	0	0	0	0	0	0	0	0	0	0
NM_019056	0	0	1	0	0	0	1	0	1	0	0	1
NM_004683	0	0	0	0	0	0	0	0	0	0	0	0
NM_003334	25	10	17	87	86	13	148	74	89	24	83	108
NM_004651	2333	2007	2819	1440	1709	990	2443	1480	2033	1625	1539	1469
NM_033018	14	16	21	20	19	9	28	13	38	14	20	19
NM_001170460	4	7	10	1	3	0	5	2	4	2	6	2
NR_024616	33	41	39	9	18	16	48	10	38	20	37	18
NM_006201	0	0	3	26	62	1	113	54	23	0	13	82
NM_153280	82	42	49	45	48	22	69	52	84	30	51	57
NM_003446	1	1	4	1	1	2	2	4	3	0	1	6
NR_003710	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256197	20	28	25	12	19	4	24	13	24	22	27	19
NM_001654	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256196	0	1	0	0	2	0	2	0	0	0	0	0
NR_126059	68	93	73	21	67	47	92	48	85	52	49	83
NM_001145252	0	0	2	1	2	0	0	0	2	0	0	0
NM_004182	0	0	0	0	0	0	0	0	0	0	0	0
NM_001114123	0	0	0	0	0	0	0	0	0	0	0	0
NM_003254	3115	1290	1582	1080	1363	867	1539	812	2425	809	864	1623
NM_153477	0	0	0	0	0	0	0	0	0	0	0	0
NR_045559	0	0	0	0	0	0	0	0	0	0	0	0
NR_045560	8	6	5	3	1	1	8	3	4	1	2	3
NR_039926	0	0	0	0	0	0	0	0	0	0	0	0
NM_002621	1	1	3	5	1	0	4	1	6	3	0	4
NM_001257168	0	0	0	0	0	0	0	0	0	0	0	0
NR_028119	6	1	3	4	3	1	3	3	1	4	0	4
NM_005229	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037735	0	0	0	0	0	0	1	0	0	0	1	0
NM_001282202	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282201	0	0	0	0	0	0	0	0	0	0	0	0
NM_001079900	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190255	0	0	0	0	0	0	0	0	0	0	0	0
NM_006962	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178099	0	0	0	0	0	0	0	0	0	0	0	0
NM_205856	0	0	1	0	0	0	0	0	0	0	0	0
NR_046742	0	2	0	0	1	1	1	0	0	1	0	0
NM_001007088	0	0	0	0	0	0	0	0	0	0	0	0
NR_028366	0	0	0	0	0	0	0	0	0	0	0	0
NM_175723	0	0	0	0	0	0	0	0	0	0	0	0
NM_021015	0	0	0	0	0	0	0	0	0	0	0	0
NM_005635	0	0	0	0	0	0	0	0	0	0	0	0
NR_073393	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278691	0	0	0	0	0	0	0	0	0	0	0	0
NM_021014	0	0	0	0	0	1	0	0	0	0	0	0
NM_012280	0	0	0	0	0	0	0	0	0	0	0	0
NM_005636	0	0	0	0	0	0	0	0	0	0	0	0
NM_177439	1	1	0	0	3	1	4	0	2	0	0	2
NM_175729	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282157	0	0	0	0	0	0	0	0	0	0	0	0
NM_033518	1515	1210	2337	1625	1537	859	1991	1432	1992	830	1562	1348
NM_001040612	0	0	0	0	0	0	0	0	0	0	0	0
NM_001034832	0	0	0	0	0	0	0	0	0	0	0	0
NM_002536	1144	806	992	500	506	417	648	502	602	403	620	651
NR_029427	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282167	32	18	25	15	17	9	25	16	20	12	14	32
NM_006579	2686	2037	3155	1456	1505	1363	1485	1615	1918	1165	1727	1850
NM_017883	0	0	0	0	0	0	0	0	0	0	0	0
NM_006743	10303	16634	10512	7740	6944	3215	8108	9571	10421	6413	9100	10650
NM_001166426	40	23	60	13	19	17	64	22	69	17	33	28
NM_022825	0	0	0	0	0	0	0	0	0	0	0	0
NM_203473	0	0	0	0	0	0	0	0	0	0	0	0
NM_203474	0	0	0	0	0	0	0	0	0	0	0	0
NM_203475	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282166	0	0	0	0	0	0	0	0	0	0	0	0
NM_003173	0	0	1	2	1	1	3	4	1	1	0	0
NM_000377	3071	2396	3924	2115	2341	1507	3153	1608	2713	1831	2319	2300
NM_006044	1568	1358	1853	902	1121	642	1748	1068	1796	1028	1322	1260
NM_013271	0	0	0	4	2	0	2	1	0	0	2	2
NM_181532	1	0	1	0	0	0	0	0	0	0	0	0
NM_001080489	0	0	0	0	0	0	0	0	0	0	0	0
NM_002049	2	2	1	0	1	0	2	0	3	0	0	0
NM_001167992	0	0	0	0	0	0	0	0	0	0	0	0
NM_001167989	0	0	0	0	0	0	0	1	0	0	0	0
NM_001167990	0	0	0	0	0	0	0	0	0	0	0	0
NM_144495	0	0	0	0	0	0	0	0	0	0	0	0
NM_005710	7	2	3	3	5	1	4	1	4	1	2	2
NM_005834	0	0	0	0	0	0	0	0	0	0	0	0
NM_001167947	21	32	36	21	16	7	16	16	13	17	15	23
NM_001136159	64	35	65	22	29	21	30	34	25	26	44	26
NM_001136158	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042498	0	0	0	0	0	0	0	0	0	0	0	0
NM_004979	80	72	67	29	33	34	50	39	40	21	39	44
NM_001136157	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282650	0	0	0	0	0	0	0	0	1	0	0	0
NM_001282649	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282648	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282647	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032382	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032384	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032383	0	0	1	0	0	1	0	0	0	0	0	0
NM_001282651	1	1	2	0	0	2	0	0	1	0	0	2
NM_006875	3494	4480	6678	9342	4514	2147	3633	3989	5416	3147	6423	4577
NM_005660	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032289	0	0	0	0	0	0	0	0	0	0	0	0
NM_017602	0	2	1	1	0	0	2	0	0	0	1	0
NM_001032381	0	0	0	0	0	0	0	0	0	0	0	0
NM_020137	2580	1674	2267	1263	1634	827	2038	1359	2209	1213	1793	1459
NM_007075	3	4	5	5	4	0	7	4	10	0	0	3
NM_001163322	0	0	0	0	0	0	0	0	0	0	0	0
NM_001163321	0	0	0	0	0	0	0	0	0	0	0	0
NM_001029896	3	1	5	15	15	2	12	15	16	2	23	17
NM_001282142	0	0	0	0	0	0	0	0	0	0	0	0
NM_006521	0	0	0	0	0	0	1	1	0	1	0	0
NM_007213	203	231	343	269	177	130	327	127	169	125	204	148
NM_015698	838	771	881	556	638	306	775	630	1106	449	602	634
NM_001163323	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271836	1	0	0	4	8	0	9	2	0	0	8	4
NM_001271835	0	0	0	0	0	0	0	0	0	0	0	0
NM_033626	0	0	0	0	0	0	0	0	0	0	0	0
NM_003179	24	18	63	15	26	18	20	17	34	12	18	22
NM_001114377	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256790	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256789	0	0	0	0	0	0	0	0	0	0	0	0
NM_001307979	1	0	0	0	1	1	1	0	1	0	0	1
NM_006150	0	0	0	8	15	0	11	8	5	1	9	11
NM_002668	2028	1520	2320	937	1157	754	1778	1425	1432	1092	1752	1741
NM_024859	5	5	3	1	1	1	3	0	5	3	0	5
NM_005183	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099682	0	0	0	0	0	0	0	0	0	0	0	0
NM_014008	892	698	1166	618	679	401	805	563	888	451	603	841
NM_014009	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099681	0	0	0	0	0	0	0	0	0	0	0	0
NR_046649	1	0	1	0	0	0	0	0	0	0	0	0
NM_001127200	0	0	0	0	0	0	0	0	0	0	0	0
NM_012196	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098406	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098413	1	0	0	0	0	0	0	0	0	0	0	0
NM_001098407	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098412	0	0	0	0	0	0	0	0	0	0	0	0
NR_102272	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098411	0	0	0	0	0	0	0	0	0	0	0	0
NM_001040663	0	0	0	0	0	0	0	0	0	0	0	0
NM_001472	0	0	0	0	0	0	0	0	0	0	0	0
NM_001127212	0	0	0	0	0	0	0	0	0	0	0	0
NM_003785	0	0	0	0	0	0	0	0	0	0	0	0
NR_026742	40	24	42	16	26	8	26	19	35	15	24	41
NM_007003	0	0	0	0	1	0	0	0	0	0	0	0
NM_001145073	87	83	71	22	46	32	88	52	55	44	61	60
NR_029708	0	0	0	0	0	0	0	0	0	0	0	0
NR_030241	0	0	0	0	0	0	0	0	0	0	0	0
NR_030226	0	0	0	0	0	0	0	0	0	0	0	0
NR_030225	0	0	0	0	0	0	0	0	0	0	0	0
NR_030224	0	0	0	0	0	0	0	0	0	0	0	0
NR_036257	0	0	0	0	0	0	0	0	0	0	0	0
NR_029850	0	0	0	0	0	0	0	0	0	0	0	0
NR_030397	0	0	0	0	0	0	0	0	0	0	0	0
NM_139289	0	0	0	0	0	0	0	0	0	0	0	0
NM_005448	0	0	0	0	0	0	0	0	0	0	0	0
NM_153183	0	0	0	0	0	0	0	0	0	0	0	0
NM_001304963	0	0	0	0	0	0	0	0	0	0	0	0
NM_203407	0	0	0	0	0	0	0	0	0	0	0	0
NR_110654	0	0	0	0	0	0	0	0	0	0	0	0
NM_018159	0	0	1	1	1	0	0	2	0	0	1	0
NM_018094	656	570	661	414	550	279	581	485	664	404	671	482
NR_033773	0	0	0	0	0	0	0	0	0	0	0	0
NR_033772	0	0	0	0	0	0	0	0	0	0	0	0
NM_006986	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005333	3	2	1	2	2	0	3	0	2	0	1	0
NM_001005332	9	5	3	3	4	2	1	2	7	1	0	1
NM_001242362	0	0	0	0	0	0	0	0	0	0	0	0
NM_177537	0	0	0	0	0	0	0	0	0	0	0	0
NM_177535	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272062	0	0	0	0	0	0	0	0	0	0	0	0
NR_003711	0	0	0	0	0	0	0	0	0	0	0	0
NR_102368	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272063	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272061	0	0	0	0	0	0	0	0	0	0	0	0
NM_030801	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098800	0	0	0	0	0	0	0	0	0	0	0	0
NR_107055	0	0	0	0	0	0	0	0	0	0	0	0
NM_130777	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097594	0	0	0	0	0	0	0	0	0	0	0	0
NR_033254	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097605	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097604	0	0	0	0	0	0	0	0	0	0	0	0
NR_033257	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097596	0	0	0	0	0	0	0	0	0	0	0	0
NM_173358	0	0	0	0	0	0	0	0	0	0	0	0
NR_027250	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164417	0	0	0	0	0	0	0	0	0	0	0	0
NM_001009616	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278697	0	0	0	0	0	0	0	0	0	0	0	0
NM_175698	0	0	0	0	0	0	0	0	0	0	0	0
NM_130775	0	0	0	0	0	0	0	0	0	0	0	0
NM_003147	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278702	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278701	0	0	0	0	0	0	0	0	0	0	0	0
NM_133179	0	0	0	0	0	0	0	0	0	0	0	0
NM_130776	0	0	0	0	0	0	0	0	0	0	0	0
NM_018969	0	3	1	0	3	0	2	0	0	0	1	3
NR_106955	0	0	1	0	0	1	0	0	1	0	0	0
NR_106954	1	0	0	0	0	0	0	0	1	0	0	0
NR_110456	64	50	58	28	44	18	77	26	56	42	33	58
NM_001243197	2	11	2	1	1	0	1	1	3	1	0	1
NM_001111125	0	0	0	1	0	0	0	0	1	0	0	0
NM_015075	0	0	0	0	0	0	0	0	0	0	0	0
NM_001031745	0	0	0	0	0	0	0	0	0	0	0	1
NM_006306	0	0	0	0	0	0	0	0	0	0	0	0
NM_004493	3	0	3	0	0	2	1	2	5	1	5	1
NR_106916	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281463	6	8	5	3	4	3	8	6	3	1	4	4
NM_001267053	0	0	0	1	0	0	0	0	0	0	0	0
NM_144968	1	2	0	0	0	0	1	0	1	1	0	1
NM_001037811	0	0	0	0	0	0	0	0	0	0	0	0
NR_029484	0	0	0	0	0	0	0	0	0	0	0	0
NR_029513	1	0	1	0	0	0	3	0	0	0	2	0
NM_198456	32	40	54	24	27	17	37	21	47	22	32	31
NM_058163	1622	1137	1860	898	1225	578	1244	1011	1416	932	1062	1000
NM_004463	108	62	101	54	84	39	81	84	92	55	85	50
NM_001184819	22	13	11	26	14	5	36	15	17	10	13	15
NM_019067	0	0	0	0	0	0	0	0	0	0	0	0
NM_014599	2	0	5	5	3	0	3	0	0	3	1	0
NM_177433	3	4	5	0	2	0	0	3	4	3	5	0
NR_002953	2	0	2	0	0	0	3	1	2	1	1	1
NM_201222	35	23	28	19	17	11	17	26	18	14	39	19
NM_001039705	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037967	0	0	0	0	0	0	0	0	0	0	0	0
NM_000032	0	1	0	0	0	0	0	0	0	0	0	0
NM_016157	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037968	1	1	0	0	0	0	0	0	0	0	0	0
NM_001271183	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271805	2	2	2	1	0	0	1	2	2	1	3	0
NM_001271804	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271184	1	1	0	0	0	0	1	0	0	0	0	1
NM_002625	0	0	0	0	0	0	0	0	0	0	0	0
NR_073149	0	0	0	0	0	0	0	0	0	0	0	0
NR_073148	0	0	0	0	0	0	0	0	0	0	0	0
NR_073450	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271748	0	0	0	0	0	0	0	0	0	0	0	0
NM_014481	173	149	190	96	96	68	124	100	170	101	90	114
NM_177557	0	0	0	0	0	0	0	0	0	0	0	0
NM_177556	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166700	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166704	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166703	2	0	0	5	4	0	1	2	7	1	1	3
NM_207339	0	0	0	2	0	0	0	0	0	0	1	0
NR_030722	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166699	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166702	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166701	0	0	0	0	0	0	0	0	0	0	0	0
NM_001015038	1	2	3	0	0	0	0	0	0	1	0	1
NM_138362	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171252	0	0	0	0	0	0	0	0	0	0	0	0
NM_001017931	0	0	0	0	0	0	0	0	0	0	0	0
NM_001303613	0	0	0	0	0	0	0	0	0	0	0	0
NM_001190708	1	1	2	2	0	1	0	0	1	4	1	1
NM_001013435	0	0	0	0	0	0	0	0	0	0	0	0
NM_130467	0	0	0	0	0	0	0	0	0	0	0	0
NR_130179	0	0	0	0	0	0	0	0	0	0	0	0
NR_132964	0	0	0	0	0	0	0	0	0	0	0	0
NM_201286	90	98	88	44	93	24	154	83	160	92	49	64
NM_014061	408	358	515	447	391	188	434	410	552	272	474	330
NR_130469	0	0	0	0	0	0	0	0	0	0	0	0
NR_039764	0	0	0	0	0	0	0	0	0	0	0	0
NM_198451	0	0	0	0	0	0	0	0	1	0	0	0
NM_016656	1	5	2	0	3	1	7	1	7	0	1	0
NM_006064	0	0	0	0	0	0	0	0	0	0	0	0
NM_001159296	0	0	0	0	0	0	0	0	0	0	0	0
NM_007250	53	26	34	8	16	19	28	12	38	10	10	18
NM_013444	1302	1448	1410	1131	1388	605	2072	1332	1986	1035	1290	1334
NR_002308	171	180	210	45	184	59	51	118	172	88	151	179
NM_001010862	297	377	334	220	233	116	444	207	522	189	305	201
NR_027139	49	100	79	43	64	21	68	25	80	31	69	42
NM_001006683	0	0	0	0	0	0	0	0	0	0	0	0
NM_001006682	0	0	0	0	0	0	0	0	0	0	0	0
NM_001006681	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282462	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282461	0	0	0	0	0	0	0	0	0	0	0	0
NM_019003	1	0	0	3	0	0	5	0	0	0	2	1
NM_007157	356	407	369	211	292	156	361	285	280	188	397	341
NM_007156	120	149	113	69	75	52	145	87	107	62	148	115
NM_001012968	487	623	602	309	420	237	677	404	505	363	429	542
NR_046803	1	1	0	0	0	0	0	0	1	0	0	0
NR_031567	0	0	0	0	0	0	0	0	0	0	0	0
NM_152424	849	743	779	402	495	266	851	445	1013	613	491	598
NM_001178033	0	0	0	0	0	0	0	0	0	0	0	0
NR_045044	0	0	0	0	0	0	0	0	0	0	0	0
NM_018684	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170649	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170650	0	0	0	0	0	0	0	0	0	0	0	0
NM_031206	4	7	5	1	4	1	3	3	4	0	4	3
NM_001010888	30	49	30	21	27	11	36	29	58	22	26	35
NR_033742	1	1	1	0	1	0	2	1	0	0	3	3
NM_002444	40483	31561	41422	17276	21038	16758	33722	19235	30878	22874	25925	24859
NM_001100431	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184830	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257403	0	0	0	0	0	0	0	0	0	0	0	0
NR_029637	5	8	29	1	1	7	7	3	1	6	7	9
NM_001184831	0	0	0	0	0	0	0	0	0	0	0	0
NM_007268	0	0	0	0	0	0	0	0	0	0	0	0
NM_021783	2	2	3	2	1	0	0	0	1	1	1	2
NM_001199687	1	2	1	0	1	0	4	1	3	0	0	1
NM_001242310	10	18	9	1	1	1	14	2	16	3	5	6
NM_001195214	0	0	0	0	0	0	0	0	0	0	0	0
NM_173834	34	27	28	15	21	16	20	19	41	11	29	31
NM_001142504	0	0	0	1	0	0	0	0	0	0	0	2
NM_004429	40	9	75	35	42	16	48	37	49	24	57	32
NM_145119	0	0	0	0	0	0	0	0	0	0	0	0
NM_022368	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032396	0	0	0	0	0	0	0	0	0	0	0	0
NM_015686	0	0	3	0	0	0	0	0	0	1	1	0
NR_037494	0	0	0	0	0	0	0	0	0	0	0	0
NM_001002254	1	0	0	0	0	0	0	0	0	0	0	0
NM_207320	0	0	0	0	0	0	0	0	0	0	0	0
NM_001551	2742	2359	3488	1582	1546	1183	1759	2129	2052	1760	2679	2207
NM_198512	8	5	11	2	5	0	12	5	1	19	8	8
NM_001013579	0	0	1	0	1	1	1	0	0	1	0	0
NM_016484	1028	791	1006	501	757	332	830	656	960	535	720	685
NM_002565	2	1	2	0	0	1	4	0	1	1	1	1
NM_004312	22	12	14	4	3	5	25	4	17	8	7	7
NM_001032726	3	4	7	3	3	2	6	3	5	2	8	0
NR_046586	0	2	1	0	1	0	1	0	0	0	0	1
NM_020730	1	0	1	0	3	0	2	2	2	0	1	0
NM_001171193	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171192	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171191	0	0	0	0	0	0	0	0	0	0	0	0
NM_017711	0	0	0	0	0	0	0	0	0	0	0	0
NR_109801	2	3	2	0	1	1	3	2	1	2	5	4
NM_001166278	4	3	6	3	6	1	9	5	12	8	4	14
NM_021120	1	0	0	0	0	0	0	0	0	0	1	1
NM_032803	0	0	0	0	0	0	0	0	0	0	0	0
NM_001048164	0	0	0	0	0	0	0	0	0	0	0	0
NM_013346	0	0	0	0	0	0	0	0	0	0	0	0
NM_000206	9643	8797	9269	6521	5701	4424	7083	6053	8799	4591	7693	8005
NM_001256188	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256187	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170931	0	0	0	0	0	0	0	0	0	0	0	0
NM_181303	0	1	1	0	0	0	0	0	1	1	0	0
NM_001166660	0	0	0	0	0	0	0	0	0	0	0	0
NM_005938	9	3	12	4	7	3	11	6	6	7	11	10
NM_001256186	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256185	1	0	0	0	0	0	0	0	0	2	0	0
NM_005120	3158	2423	2618	1148	1508	1115	2850	1328	2646	1523	1553	1889
NM_001025265	0	1	1	2	0	0	3	0	3	0	0	0
NR_033212	0	0	0	0	0	0	0	0	0	0	0	0
NM_018977	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145410	0	0	0	0	0	0	0	0	0	0	0	0
NM_201599	22	12	17	4	4	5	13	10	23	5	10	10
NM_005096	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145408	24	31	34	14	18	15	25	15	25	23	13	6
NM_001171163	8	3	9	4	2	5	9	3	2	5	7	5
NM_001171162	12	7	13	1	7	3	7	7	4	2	3	9
NM_007363	0	0	0	0	0	0	0	0	0	0	0	0
NM_000166	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145409	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097642	0	0	0	0	0	0	0	0	0	0	0	0
NR_104396	0	0	0	0	0	0	1	1	0	0	0	1
NR_002226	2	0	0	1	0	1	0	0	0	0	0	0
NM_052957	76	55	80	44	60	28	78	45	71	29	59	33
NM_001142797	30	21	23	8	9	22	9	1	5	6	28	15
NM_001504	0	0	0	0	0	0	0	0	0	0	0	0
NR_034004	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145139	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145140	0	0	0	0	0	0	0	0	0	0	0	0
NR_034005	0	0	0	0	0	0	0	0	0	0	0	0
NR_002309	60	33	69	27	24	35	28	19	23	5	34	43
NM_006223	2	1	2	2	1	0	0	1	0	0	0	2
